DATE,STATION,LONGITUDE,TMAX,ELEVATION,TMIN,PRCP,LATITUDE,NAME
2018-04-12,USC00390043,-99.04788,16.1,515.4,0.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-13,USC00390043,-99.04788,15.0,515.4,0.6,2.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-14,USC00390043,-99.04788,1.1,515.4,-5.0,29.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-15,USC00390043,-99.04788,-2.8,515.4,-8.3,0.3,43.48397,"ACADEMY 2 NE, SD US"
2018-04-16,USC00390043,-99.04788,-0.6,515.4,-11.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-17,USC00390043,-99.04788,1.1,515.4,-6.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-18,USC00390043,-99.04788,4.4,515.4,-2.2,6.1,43.48397,"ACADEMY 2 NE, SD US"
2018-04-19,USC00390043,-99.04788,4.4,515.4,-3.9,0.8,43.48397,"ACADEMY 2 NE, SD US"
2018-04-20,USC00390043,-99.04788,7.8,515.4,-1.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-21,USC00390043,-99.04788,6.7,515.4,1.1,1.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-22,USC00390043,-99.04788,8.3,515.4,0.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-23,USC00390043,-99.04788,16.7,515.4,2.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-24,USC00390043,-99.04788,21.1,515.4,7.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-25,USC00390043,-99.04788,8.3,515.4,-1.7,0.8,43.48397,"ACADEMY 2 NE, SD US"
2018-04-26,USC00390043,-99.04788,18.3,515.4,5.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-27,USC00390043,-99.04788,16.7,515.4,3.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-28,USC00390043,-99.04788,18.9,515.4,0.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-29,USC00390043,-99.04788,17.2,515.4,5.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-04-30,USC00390043,-99.04788,27.8,515.4,11.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-01,USC00390043,-99.04788,26.1,515.4,5.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-02,USC00390043,-99.04788,17.8,515.4,3.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-03,USC00390043,-99.04788,17.8,515.4,8.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-04,USC00390043,-99.04788,16.7,515.4,6.7,0.8,43.48397,"ACADEMY 2 NE, SD US"
2018-05-05,USC00390043,-99.04788,27.2,515.4,9.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-06,USC00390043,-99.04788,28.9,515.4,12.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-07,USC00390043,-99.04788,25.6,515.4,11.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-08,USC00390043,-99.04788,28.9,515.4,14.4,5.1,43.48397,"ACADEMY 2 NE, SD US"
2018-05-09,USC00390043,-99.04788,26.1,515.4,11.1,0.8,43.48397,"ACADEMY 2 NE, SD US"
2018-05-10,USC00390043,-99.04788,26.1,515.4,7.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-11,USC00390043,-99.04788,15.6,515.4,5.6,13.2,43.48397,"ACADEMY 2 NE, SD US"
2018-05-12,USC00390043,-99.04788,10.6,515.4,6.1,1.8,43.48397,"ACADEMY 2 NE, SD US"
2018-05-13,USC00390043,-99.04788,11.7,515.4,7.8,1.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-14,USC00390043,-99.04788,16.7,515.4,7.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-15,USC00390043,-99.04788,22.8,515.4,9.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-16,USC00390043,-99.04788,24.4,515.4,12.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-17,USC00390043,-99.04788,30.0,515.4,16.1,3.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-18,USC00390043,-99.04788,27.8,515.4,13.9,9.9,43.48397,"ACADEMY 2 NE, SD US"
2018-05-19,USC00390043,-99.04788,22.8,515.4,7.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-20,USC00390043,-99.04788,17.2,515.4,7.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-21,USC00390043,-99.04788,15.6,515.4,10.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-22,USC00390043,-99.04788,25.6,515.4,12.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-23,USC00390043,-99.04788,26.7,515.4,17.2,5.8,43.48397,"ACADEMY 2 NE, SD US"
2018-05-24,USC00390043,-99.04788,30.6,515.4,17.2,2.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-25,USC00390043,-99.04788,29.4,515.4,14.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-26,USC00390043,-99.04788,33.3,515.4,15.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-27,USC00390043,-99.04788,33.9,515.4,18.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-28,USC00390043,-99.04788,36.1,515.4,18.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-29,USC00390043,-99.04788,27.2,515.4,17.2,0.3,43.48397,"ACADEMY 2 NE, SD US"
2018-05-30,USC00390043,-99.04788,28.3,515.4,13.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-05-31,USC00390043,-99.04788,28.9,515.4,15.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-01,USC00390043,-99.04788,32.8,515.4,16.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-02,USC00390043,-99.04788,33.9,515.4,13.9,13.2,43.48397,"ACADEMY 2 NE, SD US"
2018-06-03,USC00390043,-99.04788,24.4,515.4,11.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-04,USC00390043,-99.04788,27.2,515.4,13.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-05,USC00390043,-99.04788,32.8,515.4,17.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-06,USC00390043,-99.04788,36.7,515.4,17.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-07,USC00390043,-99.04788,30.6,515.4,16.7,8.4,43.48397,"ACADEMY 2 NE, SD US"
2018-06-08,USC00390043,-99.04788,24.4,515.4,16.1,3.8,43.48397,"ACADEMY 2 NE, SD US"
2018-06-09,USC00390043,-99.04788,31.1,515.4,15.0,19.8,43.48397,"ACADEMY 2 NE, SD US"
2018-06-10,USC00390043,-99.04788,27.2,515.4,17.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-11,USC00390043,-99.04788,28.9,515.4,18.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-12,USC00390043,-99.04788,25.6,515.4,12.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-13,USC00390043,-99.04788,23.9,515.4,9.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-14,USC00390043,-99.04788,22.8,515.4,12.8,8.6,43.48397,"ACADEMY 2 NE, SD US"
2018-06-15,USC00390043,-99.04788,32.8,515.4,21.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-16,USC00390043,-99.04788,31.7,515.4,21.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-17,USC00390043,-99.04788,33.9,515.4,19.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-18,USC00390043,-99.04788,23.3,515.4,16.1,11.2,43.48397,"ACADEMY 2 NE, SD US"
2018-06-19,USC00390043,-99.04788,20.0,515.4,16.7,10.7,43.48397,"ACADEMY 2 NE, SD US"
2018-06-20,USC00390043,-99.04788,22.8,515.4,16.1,0.3,43.48397,"ACADEMY 2 NE, SD US"
2018-06-21,USC00390043,-99.04788,20.6,515.4,16.1,1.8,43.48397,"ACADEMY 2 NE, SD US"
2018-06-22,USC00390043,-99.04788,25.6,515.4,12.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-23,USC00390043,-99.04788,25.6,515.4,16.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-24,USC00390043,-99.04788,28.3,515.4,15.6,1.5,43.48397,"ACADEMY 2 NE, SD US"
2018-06-25,USC00390043,-99.04788,28.3,515.4,13.9,0.8,43.48397,"ACADEMY 2 NE, SD US"
2018-06-26,USC00390043,-99.04788,20.6,515.4,16.7,5.1,43.48397,"ACADEMY 2 NE, SD US"
2018-06-27,USC00390043,-99.04788,26.7,515.4,16.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-28,USC00390043,-99.04788,30.0,515.4,18.3,5.6,43.48397,"ACADEMY 2 NE, SD US"
2018-06-29,USC00390043,-99.04788,30.6,515.4,22.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-06-30,USC00390043,-99.04788,32.8,515.4,17.8,0.5,43.48397,"ACADEMY 2 NE, SD US"
2018-07-01,USC00390043,-99.04788,24.4,515.4,15.0,10.7,43.48397,"ACADEMY 2 NE, SD US"
2018-07-02,USC00390043,-99.04788,30.6,515.4,17.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-03,USC00390043,-99.04788,32.8,515.4,19.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-04,USC00390043,-99.04788,33.3,515.4,20.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-05,USC00390043,-99.04788,26.1,515.4,17.2,0.8,43.48397,"ACADEMY 2 NE, SD US"
2018-07-06,USC00390043,-99.04788,28.3,515.4,16.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-07,USC00390043,-99.04788,29.4,515.4,20.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-08,USC00390043,-99.04788,35.0,515.4,23.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-09,USC00390043,-99.04788,36.7,515.4,21.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-10,USC00390043,-99.04788,33.9,515.4,20.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-11,USC00390043,-99.04788,36.1,515.4,22.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-12,USC00390043,-99.04788,38.3,515.4,21.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-13,USC00390043,-99.04788,32.8,515.4,19.4,22.6,43.48397,"ACADEMY 2 NE, SD US"
2018-07-14,USC00390043,-99.04788,28.3,515.4,16.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-15,USC00390043,-99.04788,30.0,515.4,17.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-16,USC00390043,-99.04788,24.4,515.4,12.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-17,USC00390043,-99.04788,29.4,515.4,18.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-18,USC00390043,-99.04788,30.0,515.4,18.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-19,USC00390043,-99.04788,28.3,515.4,17.8,84.1,43.48397,"ACADEMY 2 NE, SD US"
2018-07-20,USC00390043,-99.04788,28.9,515.4,15.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-21,USC00390043,-99.04788,30.0,515.4,16.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-22,USC00390043,-99.04788,27.8,515.4,18.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-23,USC00390043,-99.04788,28.3,515.4,17.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-24,USC00390043,-99.04788,28.9,515.4,15.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-25,USC00390043,-99.04788,30.6,515.4,17.8,8.9,43.48397,"ACADEMY 2 NE, SD US"
2018-07-26,USC00390043,-99.04788,27.2,515.4,13.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-27,USC00390043,-99.04788,25.6,515.4,12.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-07-28,USC00390043,-99.04788,22.2,515.4,14.4,13.5,43.48397,"ACADEMY 2 NE, SD US"
2018-07-29,USC00390043,-99.04788,22.2,515.4,12.2,3.6,43.48397,"ACADEMY 2 NE, SD US"
2018-07-30,USC00390043,-99.04788,26.1,515.4,15.6,0.5,43.48397,"ACADEMY 2 NE, SD US"
2018-07-31,USC00390043,-99.04788,26.1,515.4,12.8,0.8,43.48397,"ACADEMY 2 NE, SD US"
2018-08-01,USC00390043,-99.04788,31.1,515.4,15.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-02,USC00390043,-99.04788,31.1,515.4,15.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-03,USC00390043,-99.04788,28.9,515.4,16.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-04,USC00390043,-99.04788,31.1,515.4,16.1,0.8,43.48397,"ACADEMY 2 NE, SD US"
2018-08-05,USC00390043,-99.04788,31.7,515.4,18.9,0.5,43.48397,"ACADEMY 2 NE, SD US"
2018-08-06,USC00390043,-99.04788,25.0,515.4,17.8,2.5,43.48397,"ACADEMY 2 NE, SD US"
2018-08-07,USC00390043,-99.04788,28.9,515.4,13.3,6.9,43.48397,"ACADEMY 2 NE, SD US"
2018-08-08,USC00390043,-99.04788,29.4,515.4,15.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-09,USC00390043,-99.04788,35.0,515.4,16.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-10,USC00390043,-99.04788,31.1,515.4,16.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-11,USC00390043,-99.04788,32.8,515.4,20.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-12,USC00390043,-99.04788,36.7,515.4,16.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-13,USC00390043,-99.04788,30.6,515.4,17.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-14,USC00390043,-99.04788,33.9,515.4,17.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-15,USC00390043,-99.04788,29.4,515.4,17.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-16,USC00390043,-99.04788,21.7,515.4,13.3,11.2,43.48397,"ACADEMY 2 NE, SD US"
2018-08-17,USC00390043,-99.04788,27.8,515.4,15.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-18,USC00390043,-99.04788,28.9,515.4,16.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-19,USC00390043,-99.04788,30.6,515.4,17.8,0.5,43.48397,"ACADEMY 2 NE, SD US"
2018-08-20,USC00390043,-99.04788,21.7,515.4,13.3,27.7,43.48397,"ACADEMY 2 NE, SD US"
2018-08-21,USC00390043,-99.04788,22.8,515.4,13.3,0.3,43.48397,"ACADEMY 2 NE, SD US"
2018-08-22,USC00390043,-99.04788,22.8,515.4,10.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-23,USC00390043,-99.04788,25.0,515.4,16.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-24,USC00390043,-99.04788,27.2,515.4,13.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-25,USC00390043,-99.04788,29.4,515.4,12.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-26,USC00390043,-99.04788,31.1,515.4,17.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-27,USC00390043,-99.04788,32.8,515.4,18.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-28,USC00390043,-99.04788,26.1,515.4,12.2,2.5,43.48397,"ACADEMY 2 NE, SD US"
2018-08-29,USC00390043,-99.04788,19.4,515.4,7.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-30,USC00390043,-99.04788,25.6,515.4,13.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-08-31,USC00390043,-99.04788,27.8,515.4,18.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-01,USC00390043,-99.04788,31.1,515.4,14.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-02,USC00390043,-99.04788,27.8,515.4,17.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-03,USC00390043,-99.04788,26.1,515.4,15.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-04,USC00390043,-99.04788,26.1,515.4,17.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-05,USC00390043,-99.04788,25.6,515.4,15.0,9.9,43.48397,"ACADEMY 2 NE, SD US"
2018-09-06,USC00390043,-99.04788,22.8,515.4,8.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-07,USC00390043,-99.04788,24.4,515.4,9.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-08,USC00390043,-99.04788,26.1,515.4,8.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-09,USC00390043,-99.04788,24.4,515.4,13.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-10,USC00390043,-99.04788,24.4,515.4,16.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-11,USC00390043,-99.04788,28.9,515.4,16.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-12,USC00390043,-99.04788,33.9,515.4,17.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-13,USC00390043,-99.04788,31.1,515.4,18.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-14,USC00390043,-99.04788,32.8,515.4,16.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-15,USC00390043,-99.04788,28.9,515.4,15.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-16,USC00390043,-99.04788,34.4,515.4,17.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-17,USC00390043,-99.04788,34.4,515.4,15.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-18,USC00390043,-99.04788,20.6,515.4,13.3,4.6,43.48397,"ACADEMY 2 NE, SD US"
2018-09-19,USC00390043,-99.04788,22.2,515.4,13.9,2.5,43.48397,"ACADEMY 2 NE, SD US"
2018-09-20,USC00390043,-99.04788,19.4,515.4,13.3,29.2,43.48397,"ACADEMY 2 NE, SD US"
2018-09-21,USC00390043,-99.04788,18.3,515.4,7.2,1.8,43.48397,"ACADEMY 2 NE, SD US"
2018-09-22,USC00390043,-99.04788,13.3,515.4,6.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-23,USC00390043,-99.04788,25.0,515.4,9.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-24,USC00390043,-99.04788,28.3,515.4,10.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-25,USC00390043,-99.04788,15.6,515.4,7.2,10.4,43.48397,"ACADEMY 2 NE, SD US"
2018-09-26,USC00390043,-99.04788,16.7,515.4,2.2,2.8,43.48397,"ACADEMY 2 NE, SD US"
2018-09-27,USC00390043,-99.04788,23.3,515.4,8.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-28,USC00390043,-99.04788,15.6,515.4,6.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-29,USC00390043,-99.04788,13.3,515.4,3.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-09-30,USC00390043,-99.04788,7.8,515.4,6.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-01,USC00390043,-99.04788,9.4,515.4,6.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-02,USC00390043,-99.04788,12.8,515.4,5.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-03,USC00390043,-99.04788,20.6,515.4,9.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-04,USC00390043,-99.04788,29.4,515.4,-1.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-05,USC00390043,-99.04788,3.9,515.4,1.1,3.8,43.48397,"ACADEMY 2 NE, SD US"
2018-10-06,USC00390043,-99.04788,8.9,515.4,-0.6,1.3,43.48397,"ACADEMY 2 NE, SD US"
2018-10-07,USC00390043,-99.04788,6.1,515.4,0.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-08,USC00390043,-99.04788,5.0,515.4,1.1,11.4,43.48397,"ACADEMY 2 NE, SD US"
2018-10-09,USC00390043,-99.04788,6.7,515.4,3.3,6.9,43.48397,"ACADEMY 2 NE, SD US"
2018-10-10,USC00390043,-99.04788,5.6,515.4,0.0,23.6,43.48397,"ACADEMY 2 NE, SD US"
2018-10-11,USC00390043,-99.04788,2.8,515.4,-0.6,1.8,43.48397,"ACADEMY 2 NE, SD US"
2018-10-12,USC00390043,-99.04788,6.7,515.4,-0.6,2.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-13,USC00390043,-99.04788,7.2,515.4,-1.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-14,USC00390043,-99.04788,12.2,515.4,-2.8,1.5,43.48397,"ACADEMY 2 NE, SD US"
2018-10-15,USC00390043,-99.04788,0.0,515.4,-6.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-16,USC00390043,-99.04788,10.6,515.4,-2.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-17,USC00390043,-99.04788,16.1,515.4,0.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-18,USC00390043,-99.04788,18.9,515.4,1.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-19,USC00390043,-99.04788,23.3,515.4,6.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-20,USC00390043,-99.04788,17.8,515.4,3.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-21,USC00390043,-99.04788,10.0,515.4,-0.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-22,USC00390043,-99.04788,20.0,515.4,-1.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-23,USC00390043,-99.04788,17.8,515.4,-1.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-24,USC00390043,-99.04788,14.4,515.4,0.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-25,USC00390043,-99.04788,16.1,515.4,5.0,4.3,43.48397,"ACADEMY 2 NE, SD US"
2018-10-26,USC00390043,-99.04788,16.7,515.4,2.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-27,USC00390043,-99.04788,17.8,515.4,3.3,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-28,USC00390043,-99.04788,20.0,515.4,0.6,0.5,43.48397,"ACADEMY 2 NE, SD US"
2018-10-29,USC00390043,-99.04788,14.4,515.4,1.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-30,USC00390043,-99.04788,18.9,515.4,5.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-10-31,USC00390043,-99.04788,13.3,515.4,0.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-01,USC00390043,-99.04788,15.0,515.4,-2.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-02,USC00390043,-99.04788,11.7,515.4,1.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-03,USC00390043,-99.04788,8.3,515.4,2.8,2.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-04,USC00390043,-99.04788,4.4,515.4,1.7,4.3,43.48397,"ACADEMY 2 NE, SD US"
2018-11-05,USC00390043,-99.04788,4.4,515.4,1.7,5.1,43.48397,"ACADEMY 2 NE, SD US"
2018-11-06,USC00390043,-99.04788,6.1,515.4,-1.7,0.8,43.48397,"ACADEMY 2 NE, SD US"
2018-11-07,USC00390043,-99.04788,2.8,515.4,-6.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-08,USC00390043,-99.04788,-2.8,515.4,-9.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-09,USC00390043,-99.04788,-3.9,515.4,-14.4,1.3,43.48397,"ACADEMY 2 NE, SD US"
2018-11-10,USC00390043,-99.04788,-7.8,515.4,-17.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-11,USC00390043,-99.04788,2.2,515.4,-7.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-12,USC00390043,-99.04788,-1.7,515.4,-9.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-13,USC00390043,-99.04788,-5.6,515.4,-13.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-14,USC00390043,-99.04788,6.1,515.4,-5.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-15,USC00390043,-99.04788,15.6,515.4,-1.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-16,USC00390043,-99.04788,12.8,515.4,-3.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-17,USC00390043,-99.04788,0.6,515.4,-9.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-18,USC00390043,-99.04788,-5.0,515.4,-12.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-19,USC00390043,-99.04788,9.4,515.4,-5.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-20,USC00390043,-99.04788,-3.3,515.4,-8.9,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-21,USC00390043,-99.04788,12.8,515.4,-5.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-22,USC00390043,-99.04788,10.6,515.4,-6.1,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-23,USC00390043,-99.04788,18.9,515.4,-5.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-24,USC00390043,-99.04788,12.2,515.4,-1.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-25,USC00390043,-99.04788,5.0,515.4,-4.4,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-26,USC00390043,-99.04788,-3.3,515.4,-6.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-27,USC00390043,-99.04788,-5.6,515.4,-10.0,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-28,USC00390043,-99.04788,-0.6,515.4,-7.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-29,USC00390043,-99.04788,4.4,515.4,-2.2,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-11-30,USC00390043,-99.04788,2.2,515.4,-1.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-12-01,USC00390043,-99.04788,2.2,515.4,-1.1,10.2,43.48397,"ACADEMY 2 NE, SD US"
2018-12-02,USC00390043,-99.04788,0.0,515.4,-6.1,5.8,43.48397,"ACADEMY 2 NE, SD US"
2018-12-03,USC00390043,-99.04788,-5.6,515.4,-7.8,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-12-04,USC00390043,-99.04788,-3.9,515.4,-6.7,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-12-05,USC00390043,-99.04788,0.0,515.4,-10.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
2018-12-06,USC00390043,-99.04788,1.1,515.4,-10.6,0.0,43.48397,"ACADEMY 2 NE, SD US"
